,Strategy,Modelo,Tbdf,Precision,Recall,Accuracy,F1-score,Real_samples,Predicted_samples,Fp,Fn,Allucination Rate
192,few_shot_3,mistral_7b,mocking,0.0,0.0,0.0,0.0,176.0,11.0,11.0,176.0,0.0
193,few_shot_3,mistral_7b,irony,0.0,0.0,0.0,0.0,64.0,1.0,1.0,64.0,0.0
194,few_shot_3,mistral_7b,vulgarity,0.0,0.0,0.0,0.0,71.0,17.0,17.0,71.0,0.0
195,few_shot_3,mistral_7b,threat,0.058823529411764705,0.21739130434782608,0.21739130434782608,0.09259259259259259,23.0,85.0,80.0,18.0,0.0
196,few_shot_3,mistral_7b,identify attack/name calling,0.0,0.0,0.0,0.0,28.0,36.0,36.0,28.0,0.0
197,few_shot_3,mistral_7b,none,0.8785024154589371,0.8069669403150654,0.8069669403150654,0.8412166069156933,4507.0,4140.0,503.0,870.0,0.0
198,few_shot_3,mistral_7b,entitlement,0.023255813953488372,0.02857142857142857,0.02857142857142857,0.02564102564102564,70.0,86.0,84.0,68.0,0.0
199,few_shot_3,mistral_7b,insulting,0.09717186366932559,0.7701149425287356,0.7701149425287356,0.1725692208628461,174.0,1379.0,1245.0,40.0,0.0
200,few_shot_3,phi3_3.8b,bitter frustration,0.09749034749034749,0.20528455284552846,0.20528455284552846,0.13219895287958114,492.0,1036.0,935.0,391.0,0.0
201,few_shot_3,phi3_3.8b,impatience,0.0,0.0,0.0,0.0,266.0,0.0,0.0,266.0,0.0
202,few_shot_3,phi3_3.8b,mocking,0.0,0.0,0.0,0.0,176.0,3.0,3.0,176.0,0.0
203,few_shot_3,phi3_3.8b,irony,0.010582010582010581,0.1875,0.1875,0.02003338898163606,64.0,1134.0,1122.0,52.0,0.0
204,few_shot_3,phi3_3.8b,vulgarity,0.0,0.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0
205,few_shot_3,phi3_3.8b,threat,0.014925373134328358,0.043478260869565216,0.043478260869565216,0.022222222222222223,23.0,67.0,66.0,22.0,0.0
206,few_shot_3,phi3_3.8b,identify attack/name calling,0.0048543689320388345,0.39285714285714285,0.39285714285714285,0.00959023539668701,28.0,2266.0,2255.0,17.0,0.0
207,few_shot_3,phi3_3.8b,none,0.8115384615384615,0.046816063900599066,0.046816063900599066,0.08852527795259073,4507.0,260.0,49.0,4296.0,0.0
208,few_shot_3,phi3_3.8b,entitlement,0.02476780185758514,0.11428571428571428,0.11428571428571428,0.04071246819338423,70.0,323.0,315.0,62.0,0.0
209,few_shot_3,phi3_3.8b,insulting,0.033182503770739065,0.12643678160919541,0.12643678160919541,0.052568697729988054,174.0,663.0,641.0,152.0,0.0
210,few_shot_3,phi4_14b,bitter frustration,0.16666666666666666,0.0040650406504065045,0.0040650406504065045,0.007936507936507936,492.0,12.0,10.0,490.0,0.0
211,few_shot_3,phi4_14b,impatience,0.0,0.0,0.0,0.0,266.0,1.0,1.0,266.0,0.0
212,few_shot_3,phi4_14b,mocking,0.0,0.0,0.0,0.0,176.0,4.0,4.0,176.0,0.0
213,few_shot_3,phi4_14b,irony,0.0,0.0,0.0,0.0,64.0,13.0,13.0,64.0,0.0
214,few_shot_3,phi4_14b,vulgarity,0.0,0.0,0.0,0.0,71.0,3.0,3.0,71.0,0.0
215,few_shot_3,phi4_14b,threat,0.2,0.17391304347826086,0.17391304347826086,0.18604651162790697,23.0,20.0,16.0,19.0,0.0
216,few_shot_3,phi4_14b,identify attack/name calling,0.0,0.0,0.0,0.0,28.0,2.0,2.0,28.0,0.0
217,few_shot_3,phi4_14b,none,0.9000484027105518,0.8251608608830707,0.8251608608830707,0.8609792800092604,4507.0,4132.0,413.0,788.0,0.0
218,few_shot_3,phi4_14b,entitlement,0.02459016393442623,0.04285714285714286,0.04285714285714286,0.03125,70.0,122.0,119.0,67.0,0.0
219,few_shot_3,phi4_14b,insulting,0.09282970550576185,0.8333333333333334,0.8333333333333334,0.16705069124423963,174.0,1562.0,1417.0,29.0,0.0
220,one_shot,deepseek-14b,bitter frustration,0.28160919540229884,0.1991869918699187,0.1991869918699187,0.23333333333333334,492.0,348.0,250.0,394.0,0.0
221,one_shot,deepseek-14b,impatience,0.17525773195876287,0.38345864661654133,0.38345864661654133,0.24056603773584906,266.0,582.0,480.0,164.0,0.0
222,one_shot,deepseek-14b,mocking,0.16363636363636364,0.35795454545454547,0.35795454545454547,0.22459893048128343,176.0,385.0,322.0,113.0,0.0
223,one_shot,deepseek-14b,irony,0.058823529411764705,0.015625,0.015625,0.024691358024691357,64.0,17.0,16.0,63.0,0.0
224,one_shot,deepseek-14b,vulgarity,0.2465753424657534,0.2535211267605634,0.2535211267605634,0.25,71.0,73.0,55.0,53.0,0.0
225,one_shot,deepseek-14b,threat,0.2459016393442623,0.6521739130434783,0.6521739130434783,0.35714285714285715,23.0,61.0,46.0,8.0,0.0
226,one_shot,deepseek-14b,identify attack/name calling,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,28.0,28.0,24.0,24.0,0.0
227,one_shot,deepseek-14b,none,0.8721174004192872,0.8307077878855115,0.8307077878855115,0.850909090909091,4507.0,4293.0,549.0,763.0,0.0
228,one_shot,deepseek-14b,entitlement,0.05263157894736842,0.02857142857142857,0.02857142857142857,0.037037037037037035,70.0,38.0,36.0,68.0,0.0
229,one_shot,deepseek-14b,insulting,0.30434782608695654,0.08045977011494253,0.08045977011494253,0.12727272727272726,174.0,46.0,32.0,160.0,0.0
230,one_shot,deepseek-8b,bitter frustration,0.24175824175824176,0.13414634146341464,0.13414634146341464,0.17254901960784313,492.0,273.0,207.0,426.0,0.0
231,one_shot,deepseek-8b,impatience,0.19607843137254902,0.11278195488721804,0.11278195488721804,0.1431980906921241,266.0,153.0,123.0,236.0,0.0
232,one_shot,deepseek-8b,mocking,0.15315315315315314,0.19318181818181818,0.19318181818181818,0.1708542713567839,176.0,222.0,188.0,142.0,0.0
233,one_shot,deepseek-8b,irony,0.07692307692307693,0.125,0.125,0.09523809523809523,64.0,104.0,96.0,56.0,0.0
234,one_shot,deepseek-8b,vulgarity,0.19402985074626866,0.36619718309859156,0.36619718309859156,0.25365853658536586,71.0,134.0,108.0,45.0,0.0
235,one_shot,deepseek-8b,threat,0.16666666666666666,0.4782608695652174,0.4782608695652174,0.24719101123595505,23.0,66.0,55.0,12.0,0.0
236,one_shot,deepseek-8b,identify attack/name calling,0.06504065040650407,0.2857142857142857,0.2857142857142857,0.10596026490066225,28.0,123.0,115.0,20.0,0.0
237,one_shot,deepseek-8b,none,0.8577807546327305,0.8524517417350788,0.8524517417350788,0.8551079456933007,4507.0,4479.0,637.0,665.0,0.0
238,one_shot,deepseek-8b,entitlement,0.05803571428571429,0.18571428571428572,0.18571428571428572,0.08843537414965986,70.0,224.0,211.0,57.0,0.0
239,one_shot,deepseek-8b,insulting,0.1827956989247312,0.09770114942528736,0.09770114942528736,0.12734082397003746,174.0,93.0,76.0,157.0,0.0
240,one_shot,gemma2_9b,bitter frustration,0.2750455373406193,0.30691056910569103,0.30691056910569103,0.29010566762728146,492.0,549.0,398.0,341.0,0.0
241,one_shot,gemma2_9b,impatience,0.10074626865671642,0.40601503759398494,0.40601503759398494,0.16143497757847533,266.0,1072.0,964.0,158.0,0.0
242,one_shot,gemma2_9b,mocking,0.15625,0.3693181818181818,0.3693181818181818,0.2195945945945946,176.0,416.0,351.0,111.0,0.0
243,one_shot,gemma2_9b,irony,0.034482758620689655,0.09375,0.09375,0.05042016806722689,64.0,174.0,168.0,58.0,0.0
244,one_shot,gemma2_9b,vulgarity,0.22580645161290322,0.19718309859154928,0.19718309859154928,0.21052631578947367,71.0,62.0,48.0,57.0,0.0
245,one_shot,gemma2_9b,threat,0.22727272727272727,0.6521739130434783,0.6521739130434783,0.33707865168539325,23.0,66.0,51.0,8.0,0.0
246,one_shot,gemma2_9b,identify attack/name calling,0.08888888888888889,0.14285714285714285,0.14285714285714285,0.1095890410958904,28.0,45.0,41.0,24.0,0.0
247,one_shot,gemma2_9b,none,0.9218054672600127,0.6434435322831151,0.6434435322831151,0.7578727296485038,4507.0,3146.0,246.0,1607.0,0.0
248,one_shot,gemma2_9b,entitlement,0.04672897196261682,0.14285714285714285,0.14285714285714285,0.07042253521126761,70.0,214.0,204.0,60.0,0.0
249,one_shot,gemma2_9b,insulting,0.1889763779527559,0.13793103448275862,0.13793103448275862,0.15946843853820597,174.0,127.0,103.0,150.0,0.0
250,one_shot,gemma_7b,bitter frustration,0.25,0.052845528455284556,0.052845528455284556,0.087248322147651,492.0,104.0,78.0,466.0,0.0
251,one_shot,gemma_7b,impatience,0.055508474576271186,0.4924812030075188,0.4924812030075188,0.09977151561309977,266.0,2360.0,2229.0,135.0,0.0
252,one_shot,gemma_7b,mocking,0.10714285714285714,0.35795454545454547,0.35795454545454547,0.1649214659685864,176.0,588.0,525.0,113.0,0.0
253,one_shot,gemma_7b,irony,0.01735357917570499,0.125,0.125,0.030476190476190476,64.0,461.0,453.0,56.0,0.0
254,one_shot,gemma_7b,vulgarity,0.08955223880597014,0.16901408450704225,0.16901408450704225,0.11707317073170732,71.0,134.0,122.0,59.0,0.0
255,one_shot,gemma_7b,threat,0.07894736842105263,0.5217391304347826,0.5217391304347826,0.13714285714285715,23.0,152.0,140.0,11.0,0.0
256,one_shot,gemma_7b,identify attack/name calling,0.006925207756232687,0.17857142857142858,0.17857142857142858,0.013333333333333334,28.0,722.0,717.0,23.0,0.0
257,one_shot,gemma_7b,none,0.8717948717948718,0.21877080097625914,0.21877080097625914,0.3497694217807733,4507.0,1131.0,145.0,3521.0,0.0
258,one_shot,gemma_7b,entitlement,0.013793103448275862,0.02857142857142857,0.02857142857142857,0.018604651162790697,70.0,145.0,143.0,68.0,0.0
259,one_shot,gemma_7b,insulting,0.20270270270270271,0.08620689655172414,0.08620689655172414,0.12096774193548387,174.0,74.0,59.0,159.0,0.0
260,gpt_4o_mini_one_shot,gpt-4o-mini_one,bitter frustration,0.2524875621890547,0.41260162601626016,0.41260162601626016,0.3132716049382716,492.0,804.0,601.0,289.0,0.0
261,gpt_4o_mini_one_shot,gpt-4o-mini_one,impatience,0.18127490039840638,0.34210526315789475,0.34210526315789475,0.23697916666666666,266.0,502.0,411.0,175.0,0.0
262,gpt_4o_mini_one_shot,gpt-4o-mini_one,mocking,0.24882629107981222,0.30113636363636365,0.30113636363636365,0.27249357326478146,176.0,213.0,160.0,123.0,0.0
263,gpt_4o_mini_one_shot,gpt-4o-mini_one,irony,0.07692307692307693,0.15625,0.15625,0.10309278350515463,64.0,130.0,120.0,54.0,0.0
264,gpt_4o_mini_one_shot,gpt-4o-mini_one,vulgarity,0.5106382978723404,0.3380281690140845,0.3380281690140845,0.4067796610169492,71.0,47.0,23.0,47.0,0.0
265,gpt_4o_mini_one_shot,gpt-4o-mini_one,threat,0.4444444444444444,0.5217391304347826,0.5217391304347826,0.48,23.0,27.0,15.0,11.0,0.0
266,gpt_4o_mini_one_shot,gpt-4o-mini_one,identify attack/name calling,0.21052631578947367,0.14285714285714285,0.14285714285714285,0.1702127659574468,28.0,19.0,15.0,24.0,0.0
267,gpt_4o_mini_one_shot,gpt-4o-mini_one,none,0.9287200832466181,0.7921011759485245,0.7921011759485245,0.8549874266554903,4507.0,3844.0,274.0,937.0,0.0
268,gpt_4o_mini_one_shot,gpt-4o-mini_one,entitlement,0.12121212121212122,0.17142857142857143,0.17142857142857143,0.14201183431952663,70.0,99.0,87.0,58.0,0.0
269,gpt_4o_mini_one_shot,gpt-4o-mini_one,insulting,0.27956989247311825,0.2988505747126437,0.2988505747126437,0.28888888888888886,174.0,186.0,134.0,122.0,0.0
270,one_shot,llama3.1_8b,bitter frustration,0.25688073394495414,0.17073170731707318,0.17073170731707318,0.20512820512820512,492.0,327.0,243.0,408.0,0.0
271,one_shot,llama3.1_8b,impatience,0.21333333333333335,0.18045112781954886,0.18045112781954886,0.1955193482688391,266.0,225.0,177.0,218.0,0.0
272,one_shot,llama3.1_8b,mocking,0.12240184757505773,0.30113636363636365,0.30113636363636365,0.17405582922824303,176.0,433.0,380.0,123.0,0.0
273,one_shot,llama3.1_8b,irony,0.0759493670886076,0.1875,0.1875,0.10810810810810811,64.0,158.0,146.0,52.0,0.0
274,one_shot,llama3.1_8b,vulgarity,0.13768115942028986,0.5352112676056338,0.5352112676056338,0.21902017291066284,71.0,276.0,238.0,33.0,0.0
275,one_shot,llama3.1_8b,threat,0.21818181818181817,0.5217391304347826,0.5217391304347826,0.3076923076923077,23.0,55.0,43.0,11.0,0.0
276,one_shot,llama3.1_8b,identify attack/name calling,0.037383177570093455,0.2857142857142857,0.2857142857142857,0.06611570247933884,28.0,214.0,206.0,20.0,0.0
277,one_shot,llama3.1_8b,none,0.9195938529088913,0.7435100954071444,0.7435100954071444,0.8222304011777696,4507.0,3644.0,293.0,1156.0,0.0
278,one_shot,llama3.1_8b,entitlement,0.04242424242424243,0.3,0.3,0.0743362831858407,70.0,495.0,474.0,49.0,0.0
279,one_shot,llama3.1_8b,insulting,0.25,0.06321839080459771,0.06321839080459771,0.10091743119266056,174.0,44.0,33.0,163.0,0.0
280,one_shot,llama3.2_3b,bitter frustration,0.3162393162393162,0.07520325203252033,0.07520325203252033,0.12151067323481117,492.0,117.0,80.0,455.0,0.0
281,one_shot,llama3.2_3b,impatience,0.14520547945205478,0.19924812030075187,0.19924812030075187,0.16798732171156894,266.0,365.0,312.0,213.0,0.0
282,one_shot,llama3.2_3b,mocking,0.1015625,0.14772727272727273,0.14772727272727273,0.12037037037037036,176.0,256.0,230.0,150.0,0.0
283,one_shot,llama3.2_3b,irony,0.008232872684504558,0.4375,0.4375,0.01616161616161616,64.0,3401.0,3373.0,36.0,0.0
284,one_shot,llama3.2_3b,vulgarity,0.07259528130671507,0.5633802816901409,0.5633802816901409,0.12861736334405144,71.0,551.0,511.0,31.0,0.0
285,one_shot,llama3.2_3b,threat,0.07407407407407407,0.6086956521739131,0.6086956521739131,0.1320754716981132,23.0,189.0,175.0,9.0,0.0
286,one_shot,llama3.2_3b,identify attack/name calling,0.009852216748768473,0.14285714285714285,0.14285714285714285,0.018433179723502304,28.0,406.0,402.0,24.0,0.0
287,one_shot,llama3.2_3b,none,0.9169054441260746,0.07100066563124029,0.07100066563124029,0.13179571663920922,4507.0,349.0,29.0,4187.0,0.0
288,one_shot,llama3.2_3b,entitlement,0.08139534883720931,0.1,0.1,0.08974358974358974,70.0,86.0,79.0,63.0,0.0
289,one_shot,llama3.2_3b,insulting,0.019867549668874173,0.017241379310344827,0.017241379310344827,0.018461538461538463,174.0,151.0,148.0,171.0,0.0
290,one_shot,mistral-nemo_12b,bitter frustration,0.24213836477987422,0.3130081300813008,0.3130081300813008,0.2730496453900709,492.0,636.0,482.0,338.0,0.0
291,one_shot,mistral-nemo_12b,impatience,0.38333333333333336,0.08646616541353383,0.08646616541353383,0.1411042944785276,266.0,60.0,37.0,243.0,0.0
292,one_shot,mistral-nemo_12b,mocking,0.2072072072072072,0.13068181818181818,0.13068181818181818,0.1602787456445993,176.0,111.0,88.0,153.0,0.0
293,one_shot,mistral-nemo_12b,irony,0.06818181818181818,0.046875,0.046875,0.05555555555555555,64.0,44.0,41.0,61.0,0.0
294,one_shot,mistral-nemo_12b,vulgarity,0.3333333333333333,0.3380281690140845,0.3380281690140845,0.3356643356643357,71.0,72.0,48.0,47.0,0.0
295,one_shot,mistral-nemo_12b,threat,0.19718309859154928,0.6086956521739131,0.6086956521739131,0.2978723404255319,23.0,71.0,57.0,9.0,0.0
296,one_shot,mistral-nemo_12b,identify attack/name calling,0.015345268542199489,0.21428571428571427,0.21428571428571427,0.028639618138424822,28.0,391.0,385.0,22.0,0.0
297,one_shot,mistral-nemo_12b,none,0.9061390157280568,0.7925449301087197,0.7925449301087197,0.8455438513433542,4507.0,3942.0,370.0,935.0,0.0
298,one_shot,mistral-nemo_12b,entitlement,0.043478260869565216,0.32857142857142857,0.32857142857142857,0.07679465776293823,70.0,529.0,506.0,47.0,0.0
299,one_shot,mistral-nemo_12b,insulting,0.2,0.017241379310344827,0.017241379310344827,0.031746031746031744,174.0,15.0,12.0,171.0,0.0
300,one_shot,mistral_7b,bitter frustration,0.15463917525773196,0.03048780487804878,0.03048780487804878,0.050933786078098474,492.0,97.0,82.0,477.0,0.0
301,one_shot,mistral_7b,impatience,0.2302158273381295,0.24060150375939848,0.24060150375939848,0.23529411764705882,266.0,278.0,214.0,202.0,0.0
302,one_shot,mistral_7b,mocking,0.15352697095435686,0.21022727272727273,0.21022727272727273,0.1774580335731415,176.0,241.0,204.0,139.0,0.0
303,one_shot,mistral_7b,irony,0.045454545454545456,0.015625,0.015625,0.023255813953488372,64.0,22.0,21.0,63.0,0.0
304,one_shot,mistral_7b,vulgarity,0.19753086419753085,0.22535211267605634,0.22535211267605634,0.21052631578947367,71.0,81.0,65.0,55.0,0.0
305,one_shot,mistral_7b,threat,0.041379310344827586,0.5217391304347826,0.5217391304347826,0.07667731629392971,23.0,290.0,278.0,11.0,0.0
306,one_shot,mistral_7b,identify attack/name calling,0.03257328990228013,0.35714285714285715,0.35714285714285715,0.05970149253731343,28.0,307.0,297.0,18.0,0.0
307,one_shot,mistral_7b,none,0.8621323529411765,0.7284224539605059,0.7284224539605059,0.7896572459410703,4507.0,3808.0,525.0,1224.0,0.0
308,one_shot,mistral_7b,entitlement,0.04824561403508772,0.15714285714285714,0.15714285714285714,0.0738255033557047,70.0,228.0,217.0,59.0,0.0
309,one_shot,mistral_7b,insulting,0.0905587668593449,0.27011494252873564,0.27011494252873564,0.13564213564213565,174.0,519.0,472.0,127.0,0.0
310,one_shot,phi3_3.8b,bitter frustration,0.10294117647058823,0.1565040650406504,0.1565040650406504,0.12419354838709677,492.0,748.0,671.0,415.0,0.0
311,one_shot,phi3_3.8b,impatience,0.10714285714285714,0.03383458646616541,0.03383458646616541,0.05142857142857143,266.0,84.0,75.0,257.0,0.0
312,one_shot,phi3_3.8b,mocking,0.125,0.022727272727272728,0.022727272727272728,0.038461538461538464,176.0,32.0,28.0,172.0,0.0
313,one_shot,phi3_3.8b,irony,0.011312217194570135,0.3125,0.3125,0.021834061135371178,64.0,1768.0,1748.0,44.0,0.0
314,one_shot,phi3_3.8b,vulgarity,0.15789473684210525,0.04225352112676056,0.04225352112676056,0.06666666666666667,71.0,19.0,16.0,68.0,0.0
315,one_shot,phi3_3.8b,threat,0.016666666666666666,0.043478260869565216,0.043478260869565216,0.024096385542168676,23.0,60.0,59.0,22.0,0.0
316,one_shot,phi3_3.8b,identify attack/name calling,0.0025786487880350697,0.17857142857142858,0.17857142857142858,0.005083884087442806,28.0,1939.0,1934.0,23.0,0.0
317,one_shot,phi3_3.8b,none,0.8636363636363636,0.05058797426225871,0.05058797426225871,0.09557744707608468,4507.0,264.0,36.0,4279.0,0.0
318,one_shot,phi3_3.8b,entitlement,0.020100502512562814,0.05714285714285714,0.05714285714285714,0.02973977695167286,70.0,199.0,195.0,66.0,0.0
319,one_shot,phi3_3.8b,insulting,0.04011887072808321,0.15517241379310345,0.15517241379310345,0.06375442739079103,174.0,673.0,646.0,147.0,0.0
320,one_shot,phi4_14b,bitter frustration,0.2777777777777778,0.2540650406504065,0.2540650406504065,0.2653927813163482,492.0,450.0,325.0,367.0,0.0
321,one_shot,phi4_14b,impatience,0.19451371571072318,0.2932330827067669,0.2932330827067669,0.23388305847076463,266.0,401.0,323.0,188.0,0.0
322,one_shot,phi4_14b,mocking,0.17647058823529413,0.2897727272727273,0.2897727272727273,0.21935483870967742,176.0,289.0,238.0,125.0,0.0
323,one_shot,phi4_14b,irony,0.046511627906976744,0.15625,0.15625,0.07168458781362007,64.0,215.0,205.0,54.0,0.0
324,one_shot,phi4_14b,vulgarity,0.29411764705882354,0.352112676056338,0.352112676056338,0.32051282051282054,71.0,85.0,60.0,46.0,0.0
325,one_shot,phi4_14b,threat,0.1935483870967742,0.782608695652174,0.782608695652174,0.3103448275862069,23.0,93.0,75.0,5.0,0.0
326,one_shot,phi4_14b,identify attack/name calling,0.03968253968253968,0.5357142857142857,0.5357142857142857,0.07389162561576355,28.0,378.0,363.0,13.0,0.0
327,one_shot,phi4_14b,none,0.9222797927461139,0.7503882848901708,0.7503882848901708,0.8275018350868608,4507.0,3667.0,285.0,1125.0,0.0
328,one_shot,phi4_14b,entitlement,0.042735042735042736,0.14285714285714285,0.14285714285714285,0.06578947368421052,70.0,234.0,224.0,60.0,0.0
329,one_shot,phi4_14b,insulting,0.288135593220339,0.09770114942528736,0.09770114942528736,0.1459227467811159,174.0,59.0,42.0,157.0,0.0
330,role_based,deepseek-14b,bitter frustration,0.2361219702892885,0.6138211382113821,0.6138211382113821,0.34105025409373235,492.0,1279.0,977.0,190.0,0.0
331,role_based,deepseek-14b,impatience,0.4146341463414634,0.06390977443609022,0.06390977443609022,0.11074918566775244,266.0,41.0,24.0,249.0,0.0
332,role_based,deepseek-14b,mocking,0.20703125,0.30113636363636365,0.30113636363636365,0.24537037037037038,176.0,256.0,203.0,123.0,0.0
333,role_based,deepseek-14b,irony,0.0,0.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0
334,role_based,deepseek-14b,vulgarity,0.6666666666666666,0.11267605633802817,0.11267605633802817,0.1927710843373494,71.0,12.0,4.0,63.0,0.0
335,role_based,deepseek-14b,threat,0.4,0.08695652173913043,0.08695652173913043,0.14285714285714285,23.0,5.0,3.0,21.0,0.0
336,role_based,deepseek-14b,identify attack/name calling,0.3333333333333333,0.03571428571428571,0.03571428571428571,0.06451612903225806,28.0,3.0,2.0,27.0,0.0
337,role_based,deepseek-14b,none,0.898876404494382,0.8520079875748835,0.8520079875748835,0.8748148991912519,4507.0,4272.0,432.0,667.0,0.0
338,role_based,deepseek-14b,entitlement,0.0,0.0,0.0,0.0,70.0,1.0,1.0,70.0,0.0
339,role_based,deepseek-14b,insulting,1.0,0.011494252873563218,0.011494252873563218,0.022727272727272728,174.0,2.0,0.0,172.0,0.0
340,role_based,deepseek-8b,bitter frustration,0.26208651399491095,0.4186991869918699,0.4186991869918699,0.3223787167449139,492.0,786.0,580.0,286.0,0.0
341,role_based,deepseek-8b,impatience,0.15548780487804878,0.19172932330827067,0.19172932330827067,0.1717171717171717,266.0,328.0,277.0,215.0,0.0
342,role_based,deepseek-8b,mocking,0.13333333333333333,0.3522727272727273,0.3522727272727273,0.1934477379095164,176.0,465.0,403.0,114.0,0.0
343,role_based,deepseek-8b,irony,0.11363636363636363,0.078125,0.078125,0.09259259259259259,64.0,44.0,39.0,59.0,0.0
344,role_based,deepseek-8b,vulgarity,0.55,0.15492957746478872,0.15492957746478872,0.24175824175824176,71.0,20.0,9.0,60.0,0.0
345,role_based,deepseek-8b,threat,0.8,0.17391304347826086,0.17391304347826086,0.2857142857142857,23.0,5.0,1.0,19.0,0.0
346,role_based,deepseek-8b,identify attack/name calling,0.5555555555555556,0.17857142857142858,0.17857142857142858,0.2702702702702703,28.0,9.0,4.0,23.0,0.0
347,role_based,deepseek-8b,none,0.8886509635974305,0.8287108941646328,0.8287108941646328,0.8576349024110218,4507.0,4203.0,468.0,772.0,0.0
348,role_based,deepseek-8b,entitlement,0.25,0.014285714285714285,0.014285714285714285,0.02702702702702703,70.0,4.0,3.0,69.0,0.0
349,role_based,deepseek-8b,insulting,0.2857142857142857,0.011494252873563218,0.011494252873563218,0.022099447513812154,174.0,7.0,5.0,172.0,0.0
350,role_based,gemma2_9b,bitter frustration,0.18474114441416895,0.6890243902439024,0.6890243902439024,0.2913622690159003,492.0,1835.0,1496.0,153.0,0.0
351,role_based,gemma2_9b,impatience,0.08055853920515575,0.2819548872180451,0.2819548872180451,0.12531328320802004,266.0,931.0,856.0,191.0,0.0
352,role_based,gemma2_9b,mocking,0.25,0.38636363636363635,0.38636363636363635,0.30357142857142855,176.0,272.0,204.0,108.0,0.0
353,role_based,gemma2_9b,irony,0.03571428571428571,0.078125,0.078125,0.049019607843137254,64.0,140.0,135.0,59.0,0.0
354,role_based,gemma2_9b,vulgarity,0.5555555555555556,0.07042253521126761,0.07042253521126761,0.125,71.0,9.0,4.0,66.0,0.0
355,role_based,gemma2_9b,threat,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,23.0,23.0,12.0,12.0,0.0
356,role_based,gemma2_9b,identify attack/name calling,0.26666666666666666,0.14285714285714285,0.14285714285714285,0.18604651162790697,28.0,15.0,11.0,24.0,0.0
357,role_based,gemma2_9b,none,0.9439071566731141,0.5413800754382072,0.5413800754382072,0.6880992667794699,4507.0,2585.0,145.0,2067.0,0.0
358,role_based,gemma2_9b,entitlement,0.23076923076923078,0.04285714285714286,0.04285714285714286,0.07228915662650602,70.0,13.0,10.0,67.0,0.0
359,role_based,gemma2_9b,insulting,0.2916666666666667,0.08045977011494253,0.08045977011494253,0.12612612612612611,174.0,48.0,34.0,160.0,0.0
360,role_based,gemma_7b,bitter frustration,0.1855123674911661,0.4268292682926829,0.4268292682926829,0.25862068965517243,492.0,1132.0,922.0,282.0,0.0
361,role_based,gemma_7b,impatience,0.06982758620689655,0.30451127819548873,0.30451127819548873,0.11360448807854137,266.0,1160.0,1079.0,185.0,0.0
362,role_based,gemma_7b,mocking,0.16535433070866143,0.23863636363636365,0.23863636363636365,0.19534883720930232,176.0,254.0,212.0,134.0,0.0
363,role_based,gemma_7b,irony,0.011841100076394193,0.484375,0.484375,0.023117076808351976,64.0,2618.0,2587.0,33.0,0.0
364,role_based,gemma_7b,vulgarity,0.36619718309859156,0.36619718309859156,0.36619718309859156,0.36619718309859156,71.0,71.0,45.0,45.0,0.0
365,role_based,gemma_7b,threat,0.29545454545454547,0.5652173913043478,0.5652173913043478,0.3880597014925373,23.0,44.0,31.0,10.0,0.0
366,role_based,gemma_7b,identify attack/name calling,0.125,0.07142857142857142,0.07142857142857142,0.09090909090909091,28.0,16.0,14.0,26.0,0.0
367,role_based,gemma_7b,none,0.9442379182156134,0.11271355668959397,0.11271355668959397,0.20138751238850347,4507.0,538.0,30.0,3999.0,0.0
368,role_based,gemma_7b,entitlement,0.23529411764705882,0.05714285714285714,0.05714285714285714,0.09195402298850575,70.0,17.0,13.0,66.0,0.0
369,role_based,gemma_7b,insulting,0.3333333333333333,0.040229885057471264,0.040229885057471264,0.07179487179487179,174.0,21.0,14.0,167.0,0.0
370,gpt_4o_mini_role_based,gpt-4o-mini_role,bitter frustration,0.2045977011494253,0.7235772357723578,0.7235772357723578,0.31899641577060933,492.0,1740.0,1384.0,136.0,0.0
371,gpt_4o_mini_role_based,gpt-4o-mini_role,impatience,0.17834394904458598,0.21052631578947367,0.21052631578947367,0.19310344827586207,266.0,314.0,258.0,210.0,0.0
372,gpt_4o_mini_role_based,gpt-4o-mini_role,mocking,0.26063829787234044,0.2784090909090909,0.2784090909090909,0.2692307692307692,176.0,188.0,139.0,127.0,0.0
373,gpt_4o_mini_role_based,gpt-4o-mini_role,irony,0.08035714285714286,0.140625,0.140625,0.10227272727272728,64.0,112.0,103.0,55.0,0.0
374,gpt_4o_mini_role_based,gpt-4o-mini_role,vulgarity,0.5135135135135135,0.2676056338028169,0.2676056338028169,0.35185185185185186,71.0,37.0,18.0,52.0,0.0
375,gpt_4o_mini_role_based,gpt-4o-mini_role,threat,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6086956521739131,23.0,23.0,9.0,9.0,0.0
376,gpt_4o_mini_role_based,gpt-4o-mini_role,identify attack/name calling,0.4,0.21428571428571427,0.21428571428571427,0.27906976744186046,28.0,15.0,9.0,22.0,0.0
377,gpt_4o_mini_role_based,gpt-4o-mini_role,none,0.9373501199040767,0.6938096294652762,0.6938096294652762,0.7973989544817034,4507.0,3336.0,209.0,1380.0,0.0
